VGS,VDS,DC_IDS_i_0____
6.38378239159465e-16,1.78,2.06339086478856e-06
6.38378239159465e-16,1.79,2.07917767683162e-06
6.38378239159465e-16,1.8,2.09501945205461e-06
6.38378239159465e-16,1.81,2.11091614919004e-06
6.38378239159465e-16,1.82,2.12686772370287e-06
6.38378239159465e-16,1.83,2.14287412782167e-06
6.38378239159465e-16,1.84,2.15893531056828e-06
6.38378239159465e-16,1.85,2.17505121778974e-06
6.38378239159465e-16,1.86,2.19122179218829e-06
6.38378239159465e-16,1.87,2.2074469733534e-06
6.38378239159465e-16,1.88,2.22372669779254e-06
6.38378239159465e-16,1.89,2.24006089896401e-06
6.38378239159465e-16,1.9,2.2564495073074e-06
6.38378239159465e-16,1.91,2.2728924502772e-06
6.38378239159465e-16,1.92,2.28938965237356e-06
6.38378239159465e-16,1.93,2.30594103517627e-06
6.38378239159465e-16,1.94,2.32254651737625e-06
6.38378239159465e-16,1.95,2.33920601480851e-06
6.38378239159465e-16,1.96,2.35591944048574e-06
6.38378239159465e-16,1.97,2.37268670463037e-06
6.38378239159465e-16,1.98,2.38950771470868e-06
6.38378239159465e-16,1.99,2.4063823754632e-06
6.38378239159465e-16,2,2.42331058894681e-06
6.38378239159465e-16,2.01,2.44029225455621e-06
6.38378239159465e-16,2.02,2.45732726906463e-06
6.38378239159465e-16,2.03,2.47441552665668e-06
6.38378239159465e-16,2.04,2.49155691896122e-06
6.38378239159465e-16,2.05,2.50875133508584e-06
6.38378239159465e-16,2.06,2.52599866165016e-06
6.38378239159465e-16,2.07,2.54329878281975e-06
6.38378239159465e-16,2.08,2.56065158034063e-06
6.38378239159465e-16,2.09,2.57805693357275e-06
6.38378239159465e-16,2.1,2.59551471952397e-06
6.38378239159465e-16,2.11,2.61302481288471e-06
6.38378239159465e-16,2.12,2.63058708606089e-06
6.38378239159465e-16,2.13,2.64820140920908e-06
6.38378239159465e-16,2.14,2.66586765026974e-06
6.38378239159465e-16,2.15,2.68358567500158e-06
6.38378239159465e-16,2.16,2.70135534701557e-06
6.38378239159465e-16,2.17,2.71917652780851e-06
6.38378239159465e-16,2.18,2.73704907679747e-06
6.38378239159465e-16,2.19,2.75497285135341e-06
6.38378239159465e-16,2.2,2.77294770683493e-06
6.38378239159465e-16,2.21,2.79097349662191e-06
6.38378239159465e-16,2.22,2.80905007214972e-06
6.38378239159465e-16,2.23,2.82717728294227e-06
6.38378239159465e-16,2.24,2.84535497664612e-06
6.38378239159465e-16,2.25,2.86358299906331e-06
6.38378239159465e-16,2.26,2.88186119418531e-06
6.38378239159465e-16,2.27,2.90018940422597e-06
6.38378239159465e-16,2.28,2.91856746965484e-06
6.38378239159465e-16,2.29,2.93699522923045e-06
6.38378239159465e-16,2.29999999999999,2.95547252003245e-06
6.38378239159465e-16,2.30999999999999,2.9739991774954e-06
6.38378239159465e-16,2.31999999999999,2.9925750354413e-06
6.38378239159465e-16,2.32999999999999,3.01119992611151e-06
6.38378239159465e-16,2.33999999999999,3.02987368020019e-06
6.38378239159465e-16,2.34999999999999,3.04859612688553e-06
6.38378239159465e-16,2.35999999999999,3.06736709386319e-06
6.38378239159465e-16,2.36999999999999,3.08618640737692e-06
6.38378239159465e-16,2.37999999999999,3.10505389225162e-06
6.38378239159465e-16,2.38999999999999,3.12396937192409e-06
6.38378239159465e-16,2.39999999999999,3.1429326684756e-06
6.38378239159465e-16,2.40999999999999,3.16194360266216e-06
6.38378239159465e-16,2.41999999999999,3.18100199394649e-06
6.38378239159465e-16,2.42999999999999,3.20010766052877e-06
6.38378239159465e-16,2.43999999999999,3.21926041937723e-06
6.38378239159465e-16,2.44999999999999,3.23846008625926e-06
6.38378239159465e-16,2.45999999999999,3.25770647577194e-06
6.38378239159465e-16,2.46999999999999,3.27699940137146e-06
6.38378239159465e-16,2.47999999999999,3.29633867540404e-06
6.38378239159465e-16,2.48999999999999,3.31572410913592e-06
6.38378239159465e-16,2.49999999999999,3.33515551278219e-06
6.38378239159465e-16,2.50999999999999,3.35463269553669e-06
6.38378239159465e-16,2.51999999999999,3.37415546560162e-06
6.38378239159465e-16,2.52999999999999,3.39372363021622e-06
6.38378239159465e-16,2.53999999999999,3.41333699568524e-06
6.38378239159465e-16,2.54999999999999,3.43299536740824e-06
6.38378239159465e-16,2.55999999999999,3.45269854990806e-06
6.38378239159465e-16,2.56999999999999,3.47244634685783e-06
6.38378239159465e-16,2.57999999999999,3.49223856111041e-06
6.38378239159465e-16,2.58999999999999,3.5120749947249e-06
6.38378239159465e-16,2.59999999999999,3.53195544899477e-06
6.38378239159465e-16,2.60999999999999,3.55187972447508e-06
6.38378239159465e-16,2.61999999999999,3.57184762100931e-06
6.38378239159465e-16,2.62999999999999,3.59185893775578e-06
6.38378239159465e-16,2.63999999999999,3.61191347321538e-06
6.38378239159465e-16,2.64999999999999,3.63201102525607e-06
6.38378239159465e-16,2.65999999999999,3.65215139114109e-06
6.38378239159465e-16,2.66999999999999,3.67233436755258e-06
6.38378239159465e-16,2.67999999999999,3.69255975061863e-06
6.38378239159465e-16,2.68999999999999,3.71282733593837e-06
6.38378239159465e-16,2.69999999999999,3.73313691860643e-06
6.38378239159465e-16,2.70999999999999,3.75348829323811e-06
6.38378239159465e-16,2.71999999999999,3.77388125399442e-06
6.38378239159465e-16,2.72999999999999,3.79431559460566e-06
6.38378239159465e-16,2.73999999999999,3.81479110839552e-06
6.38378239159465e-16,2.74999999999999,3.835307588306e-06
6.38378239159465e-16,2.75999999999999,3.85586482691905e-06
6.38378239159465e-16,2.76999999999998,3.87646261648195e-06
6.38378239159465e-16,2.77999999999998,3.89710074892829e-06
6.38378239159465e-16,2.78999999999998,3.91777901590306e-06
6.38378239159465e-16,2.79999999999998,3.93849720878282e-06
6.38378239159465e-16,2.80999999999998,3.95925511869969e-06
6.38378239159465e-16,2.81999999999998,3.9800525365627e-06
6.38378239159465e-16,2.82999999999998,4.0008892530797e-06
6.38378239159465e-16,2.83999999999998,4.02176505877834e-06
6.38378239159465e-16,2.84999999999998,4.04267974402839e-06
6.38378239159465e-16,2.85999999999998,4.0636330990616e-06
6.38378239159465e-16,2.86999999999998,4.08462491399306e-06
6.38378239159465e-16,2.87999999999998,4.10565497884206e-06
6.38378239159465e-16,2.88999999999998,4.12672308355101e-06
6.38378239159465e-16,2.89999999999998,4.14782901800662e-06
6.38378239159465e-16,2.90999999999998,4.16897257205895e-06
6.38378239159465e-16,2.91999999999998,4.19015353554099e-06
6.38378239159465e-16,2.92999999999998,4.21137169828846e-06
6.38378239159465e-16,2.93999999999998,4.23262685015754e-06
6.38378239159465e-16,2.94999999999998,4.25391878104432e-06
6.38378239159465e-16,2.95999999999998,4.27524728090334e-06
6.38378239159465e-16,2.96999999999998,4.29661213976535e-06
6.38378239159465e-16,2.97999999999998,4.31801314775528e-06
6.38378239159465e-16,2.98999999999998,4.33945009511013e-06
6.38378239159465e-16,2.99999999999998,4.36092277219636e-06
6.38378239159465e-16,3.00999999999998,4.38243096952652e-06
6.38378239159465e-16,3.01999999999998,4.40397447777672e-06
6.38378239159465e-16,3.02999999999998,4.42555308780343e-06
6.38378239159465e-16,3.03999999999998,4.44716659065915e-06
6.38378239159465e-16,3.04999999999998,4.46881477760936e-06
6.38378239159465e-16,3.05999999999998,4.49049744014758e-06
6.38378239159465e-16,3.06999999999998,4.51221437001193e-06
6.38378239159465e-16,3.07999999999998,4.53396535919988e-06
6.38378239159465e-16,3.08999999999998,4.55575019998396e-06
6.38378239159465e-16,3.09999999999998,4.57756868492637e-06
6.38378239159465e-16,3.10999999999998,4.59942060689335e-06
6.38378239159465e-16,3.11999999999998,4.62130575907067e-06
6.38378239159465e-16,3.12999999999998,4.64322393497639e-06
6.38378239159465e-16,3.13999999999998,4.66517492847624e-06
6.38378239159465e-16,3.14999999999998,4.68715853379701e-06
6.38378239159465e-16,3.15999999999998,4.70917454553903e-06
6.38378239159465e-16,3.16999999999998,4.73122275869076e-06
6.38378239159465e-16,3.17999999999998,4.75330296864112e-06
6.38378239159465e-16,3.18999999999998,4.7754149711929e-06
6.38378239159465e-16,3.19999999999998,4.7975585625746e-06
6.38378239159465e-16,3.20999999999998,4.81973353945336e-06
6.38378239159465e-16,3.21999999999998,4.84193969894647e-06
6.38378239159465e-16,3.22999999999998,4.86417683863444e-06
6.38378239159465e-16,3.23999999999997,4.88644475657164e-06
6.38378239159465e-16,3.24999999999997,4.90874325129773e-06
6.38378239159465e-16,3.25999999999997,4.93107212184994e-06
6.38378239159465e-16,3.26999999999997,4.95343116777319e-06
6.38378239159465e-16,3.27999999999997,4.97582018913116e-06
6.38378239159465e-16,3.28999999999997,4.99823898651686e-06
6.38378239159465e-16,3.29999999999997,5.02068736106357e-06
6.38378239159465e-16,3.30999999999997,5.04316511445405e-06
6.38378239159465e-16,3.31999999999997,5.06567204893137e-06
6.38378239159465e-16,3.32999999999997,5.08820796730826e-06
6.38378239159465e-16,3.33999999999997,5.11077267297682e-06
6.38378239159465e-16,3.34999999999997,5.13336596991754e-06
6.38378239159465e-16,3.35999999999997,5.15598766270915e-06
6.38378239159465e-16,3.36999999999997,5.17863755653754e-06
6.38378239159465e-16,3.37999999999997,5.20131545720349e-06
6.38378239159465e-16,3.38999999999997,5.22402117113252e-06
6.38378239159465e-16,3.39999999999997,5.24675450538224e-06
6.38378239159465e-16,3.40999999999997,5.26951526765167e-06
6.38378239159465e-16,3.41999999999997,5.29230326628795e-06
6.38378239159465e-16,3.42999999999997,5.31511831029531e-06
6.38378239159465e-16,3.43999999999997,5.33796020934205e-06
6.38378239159465e-16,3.44999999999997,5.36082877376774e-06
6.38378239159465e-16,3.45999999999997,5.38372381459185e-06
6.38378239159465e-16,3.46999999999997,5.40664514351894e-06
6.38378239159465e-16,3.47999999999997,5.42959257294649e-06
6.38378239159465e-16,3.48999999999997,5.45256591597245e-06
6.38378239159465e-16,3.49999999999997,5.47556498640002e-06
6.38378239159465e-16,3.50999999999997,5.4985895987452e-06
6.38378239159465e-16,3.51999999999997,5.52163956824347e-06
6.38378239159465e-16,3.52999999999997,5.54471471085395e-06
6.38378239159465e-16,3.53999999999997,5.56781484326773e-06
6.38378239159465e-16,3.54999999999997,5.59093978291099e-06
6.38378239159465e-16,3.55999999999997,5.61408934795261e-06
6.38378239159465e-16,3.56999999999997,5.63726335730907e-06
6.38378239159465e-16,3.57999999999997,5.66046163064809e-06
6.38378239159465e-16,3.58999999999997,5.68368398839666e-06
6.38378239159465e-16,3.59999999999997,5.70693025174321e-06
6.38378239159465e-16,3.60999999999997,5.7302002426434e-06
6.38378239159465e-16,3.61999999999997,5.75349378382523e-06
6.38378239159465e-16,3.62999999999997,5.77681069879274e-06
6.38378239159465e-16,3.63999999999997,5.80015081183061e-06
6.38378239159465e-16,3.64999999999997,5.82351394800822e-06
6.38378239159465e-16,3.65999999999997,5.84689993318397e-06
6.38378239159465e-16,3.66999999999997,5.87030859400877e-06
6.38378239159465e-16,3.67999999999997,5.89373975792954e-06
6.38378239159465e-16,3.68999999999997,5.91719325319399e-06
6.38378239159465e-16,3.69999999999997,5.94066890885234e-06
6.38378239159465e-16,3.70999999999996,5.96416655476217e-06
6.38378239159465e-16,3.71999999999996,5.98768602159085e-06
6.38378239159465e-16,3.72999999999996,6.01122714081802e-06
6.38378239159465e-16,3.73999999999996,6.03478974474054e-06
6.38378239159465e-16,3.74999999999996,6.05837366647263e-06
6.38378239159465e-16,3.75999999999996,6.08197873995093e-06
6.38378239159465e-16,3.76999999999996,6.10560479993471e-06
6.38378239159465e-16,3.77999999999996,6.12925168201074e-06
6.38378239159465e-16,3.78999999999996,6.15291922259362e-06
6.38378239159465e-16,3.79999999999996,6.17660725892922e-06
6.38378239159465e-16,3.80999999999996,6.20031562909545e-06
6.38378239159465e-16,3.81999999999996,6.22404417200612e-06
6.38378239159465e-16,3.82999999999996,6.24779272741029e-06
6.38378239159465e-16,3.83999999999996,6.27156113589659e-06
6.38378239159465e-16,3.84999999999996,6.2953492388924e-06
6.38378239159465e-16,3.85999999999996,6.3191568786677e-06
6.38378239159465e-16,3.86999999999996,6.34298389833404e-06
6.38378239159465e-16,3.87999999999996,6.36683014184769e-06
6.38378239159465e-16,3.88999999999996,6.39069545400996e-06
6.38378239159465e-16,3.89999999999996,6.41457968046866e-06
6.38378239159465e-16,3.90999999999996,6.43848266771861e-06
6.38378239159465e-16,3.91999999999996,6.46240426310289e-06
6.38378239159465e-16,3.92999999999996,6.48634431481363e-06
6.38378239159465e-16,3.93999999999996,6.51030267189181e-06
6.38378239159465e-16,3.94999999999996,6.53427918422984e-06
6.38378239159465e-16,3.95999999999996,6.55827370256964e-06
6.38378239159465e-16,3.96999999999996,6.58228607850478e-06
6.38378239159465e-16,3.97999999999996,6.6063161644798e-06
6.38378239159465e-16,3.98999999999996,6.63036381379118e-06
6.38378239159465e-16,3.99999999999996,6.65442888058661e-06
6.38378239159465e-16,4.00999999999996,6.67851121986637e-06
6.38378239159465e-16,4.01999999999996,6.70261068748107e-06
6.38378239159465e-16,4.02999999999996,6.72672714013392e-06
6.38378239159465e-16,4.03999999999996,6.7508604353797e-06
6.38378239159465e-16,4.04999999999996,6.77501043162287e-06
6.38378239159465e-16,4.05999999999996,6.79917698812013e-06
6.38378239159465e-16,4.06999999999996,6.82335996497738e-06
6.38378239159465e-16,4.07999999999996,6.84755922315103e-06
6.38378239159465e-16,4.08999999999996,6.87177462444559e-06
6.38378239159465e-16,4.09999999999996,6.89600603151488e-06
6.38378239159465e-16,4.10999999999996,6.92025330786034e-06
6.38378239159465e-16,4.11999999999996,6.94451631783009e-06
6.38378239159465e-16,4.12999999999996,6.96879492661857e-06
6.38378239159465e-16,4.13999999999996,6.99308900026452e-06
6.38378239159465e-16,4.14999999999996,7.01739840565135e-06
6.38378239159465e-16,4.15999999999996,7.04172301050575e-06
6.38378239159465e-16,4.16999999999996,7.06606268339593e-06
6.38378239159465e-16,4.17999999999996,7.0904172937299e-06
6.38378239159465e-16,4.18999999999996,7.11478671175649e-06
6.38378239159465e-16,4.19999999999995,7.13917080856153e-06
6.38378239159465e-16,4.20999999999995,7.16356945606778e-06
6.38378239159465e-16,4.21999999999995,7.18798252703329e-06
6.38378239159465e-16,4.22999999999995,7.21240989504953e-06
6.38378239159465e-16,4.23999999999995,7.23685143454007e-06
6.38378239159465e-16,4.24999999999995,7.26130702075917e-06
6.38378239159465e-16,4.25999999999995,7.28577652978978e-06
6.38378239159465e-16,4.26999999999995,7.31025983854203e-06
6.38378239159465e-16,4.27999999999995,7.3347568247514e-06
6.38378239159465e-16,4.28999999999995,7.35926736697645e-06
6.38378239159465e-16,4.29999999999995,7.38379134459847e-06
6.38378239159465e-16,4.30999999999995,7.40832863781715e-06
6.38378239159465e-16,4.31999999999995,7.43287912765019e-06
6.38378239159465e-16,4.32999999999995,7.45744269593201e-06
6.38378239159465e-16,4.33999999999995,7.48201922530934e-06
6.38378239159465e-16,4.34999999999995,7.50660859924114e-06
6.38378239159465e-16,4.35999999999995,7.53121070199607e-06
6.38378239159465e-16,4.36999999999995,7.55582541864955e-06
6.38378239159465e-16,4.37999999999995,7.58045263508201e-06
6.38378239159465e-16,4.38999999999995,7.60509223797679e-06
6.38378239159465e-16,4.39999999999995,7.62974411481739e-06
6.38378239159465e-16,4.40999999999995,7.65440815388539e-06
6.38378239159465e-16,4.41999999999995,7.67908424425898e-06
6.38378239159465e-16,4.42999999999995,7.70377227580795e-06
6.38378239159465e-16,4.43999999999995,7.72847213919456e-06
6.38378239159465e-16,4.44999999999995,7.7531837258679e-06
6.38378239159465e-16,4.45999999999995,7.77790692806411e-06
6.38378239159465e-16,4.46999999999995,7.80264163880199e-06
6.38378239159465e-16,4.47999999999995,7.82738775188109e-06
6.38378239159465e-16,4.48999999999995,7.8521451618785e-06
6.38378239159465e-16,4.49999999999995,7.8769137641479e-06
6.38378239159465e-16,4.50999999999995,7.90169345481455e-06
6.38378239159465e-16,4.51999999999995,7.92648413077447e-06
6.38378239159465e-16,4.52999999999995,7.95128568969035e-06
6.38378239159465e-16,4.53999999999995,7.97609802998966e-06
6.38378239159465e-16,4.54999999999995,8.00092105086154e-06
6.38378239159465e-16,4.55999999999995,8.02575465225468e-06
6.38378239159465e-16,4.56999999999995,8.05059873487233e-06
6.38378239159465e-16,4.57999999999995,8.07545320017276e-06
6.38378239159465e-16,4.58999999999995,8.10031795036327e-06
6.38378239159465e-16,4.59999999999995,8.12519288839957e-06
6.38378239159465e-16,4.60999999999995,8.15007791798075e-06
6.38378239159465e-16,4.61999999999995,8.1749729435485e-06
6.38378239159465e-16,4.62999999999995,8.19987787028223e-06
6.38378239159465e-16,4.63999999999995,8.22479260409765e-06
6.38378239159465e-16,4.64999999999995,8.24971705164328e-06
6.38378239159465e-16,4.65999999999995,8.27465112029564e-06
6.38378239159465e-16,4.66999999999994,8.29959471815998e-06
6.38378239159465e-16,4.67999999999994,8.32454775406316e-06
6.38378239159465e-16,4.68999999999994,8.34951013755349e-06
6.38378239159465e-16,4.69999999999994,8.37448177889616e-06
6.38378239159465e-16,4.70999999999994,8.39946258907047e-06
6.38378239159465e-16,4.71999999999994,8.42445247976711e-06
6.38378239159465e-16,4.72999999999994,8.44945136338433e-06
6.38378239159465e-16,4.73999999999994,8.47445915302597e-06
6.38378239159465e-16,4.74999999999994,8.49947576249649e-06
6.38378239159465e-16,4.75999999999994,8.52450110629885e-06
6.38378239159465e-16,4.76999999999994,8.54953509963226e-06
6.38378239159465e-16,4.77999999999994,8.57457765838699e-06
6.38378239159465e-16,4.78999999999994,8.59962869914279e-06
6.38378239159465e-16,4.79999999999994,8.62468813916427e-06
6.38378239159465e-16,4.80999999999994,8.64975589639966e-06
6.38378239159465e-16,4.81999999999994,8.67483188947555e-06
6.38378239159465e-16,4.82999999999994,8.69991603769423e-06
6.38378239159465e-16,4.83999999999994,8.72500826103121e-06
6.38378239159465e-16,4.84999999999994,8.7501084801311e-06
6.38378239159465e-16,4.85999999999994,8.77521661630547e-06
6.38378239159465e-16,4.86999999999994,8.80033259152721e-06
6.38378239159465e-16,4.87999999999994,8.82545632843042e-06
6.38378239159465e-16,4.88999999999994,8.85058775030456e-06
6.38378239159465e-16,4.89999999999994,8.8757267810925e-06
6.38378239159465e-16,4.90999999999994,8.90087334538671e-06
6.38378239159465e-16,4.91999999999994,8.92602736842579e-06
6.38378239159465e-16,4.92999999999994,8.95118877609185e-06
6.38378239159465e-16,4.93999999999994,8.97635749490732e-06
6.38378239159465e-16,4.94999999999994,9.00153345202999e-06
6.38378239159465e-16,4.95999999999994,9.0267165752515e-06
6.38378239159465e-16,4.96999999999994,9.0519067929939e-06
